operation_date,driver_id,assigned_requests,completed_trips,driver_cancellations,driver_reliability_rate,avg_response_minutes,avg_trip_duration_minutes,total_final_fare_inr
2026-01-03,DRV-000037,1,0,0,0E-16,5.75,,0.00
2026-01-02,DRV-000037,1,1,0,1.0000000000000000,5.95,33.61666666666667,60.81
2026-01-02,DRV-000908,2,1,0,0.5000000000000000,1.225,65.36666666666666,496.99
2026-01-03,DRV-002432,2,2,0,1.0000000000000000,2.2583333333333333,48.43333333333333,929.93
2026-01-03,DRV-001317,1,0,0,0E-16,6.766666666666667,,0.00
2026-01-03,DRV-000179,2,1,1,0.5000000000000000,2.2916666666666665,44.85,642.95
2026-01-03,DRV-000041,1,1,0,1.0000000000000000,1.1666666666666667,86.2,406.31
2026-01-03,DRV-002584,1,1,0,1.0000000000000000,4.066666666666666,84.25,1043.15
2026-01-02,DRV-001381,1,1,0,1.0000000000000000,6.25,64.43333333333334,285.65
2026-01-02,DRV-001539,1,0,0,0E-16,5.866666666666666,,0.00
2026-01-02,DRV-002322,1,1,0,1.0000000000000000,1.7666666666666666,50.38333333333333,1009.11
2026-01-03,DRV-002193,1,1,0,1.0000000000000000,1.9666666666666666,33.05,1298.12
2026-01-03,DRV-002179,1,1,0,1.0000000000000000,2.933333333333333,51.43333333333333,1230.02
2026-01-03,DRV-000853,2,2,0,1.0000000000000000,2.25,82.73333333333333,499.58
2026-01-03,DRV-002138,1,0,1,0E-16,2.0,,0.00
2026-01-03,DRV-000991,1,1,0,1.0000000000000000,3.75,82.58333333333333,396.25
2026-01-03,DRV-001554,1,0,1,0E-16,6.6,,0.00
2026-01-03,DRV-000496,1,1,0,1.0000000000000000,6.533333333333333,70.61666666666666,176.78
2026-01-03,DRV-001973,1,0,1,0E-16,2.566666666666667,,0.00
2026-01-02,DRV-001722,1,1,0,1.0000000000000000,3.933333333333333,5.383333333333334,730.09
2026-01-03,DRV-001363,1,0,1,0E-16,0.6333333333333333,,0.00
2026-01-04,DRV-001486,2,1,0,0.5000000000000000,4.3,86.46666666666667,167.99
2026-01-04,DRV-000288,2,1,0,0.5000000000000000,3.341666666666667,70.83333333333333,287.99
2026-01-04,DRV-002418,2,2,0,1.0000000000000000,3.4916666666666667,32.833333333333336,1101.49
2026-01-03,DRV-001698,1,1,0,1.0000000000000000,6.833333333333333,50.65,755.70
2026-01-04,DRV-002707,1,1,0,1.0000000000000000,0.8333333333333334,50.916666666666664,343.33
2026-01-04,DRV-001538,2,2,0,1.0000000000000000,3.8916666666666666,45.391666666666666,753.72
2026-01-04,DRV-002057,2,1,0,0.5000000000000000,1.7583333333333333,18.333333333333332,235.14
2026-01-04,DRV-000338,1,1,0,1.0000000000000000,5.316666666666666,39.916666666666664,274.93
2026-01-03,DRV-002435,1,1,0,1.0000000000000000,2.216666666666667,29.95,458.17
2026-01-04,DRV-000377,3,3,0,1.0000000000000000,2.594444444444444,47.95,1117.48
2026-01-04,DRV-001863,1,1,0,1.0000000000000000,6.55,51.71666666666667,238.33
2026-01-04,DRV-002499,1,0,1,0E-16,2.6333333333333333,,0.00
2026-01-04,DRV-000112,2,2,0,1.0000000000000000,2.3,42.983333333333334,648.59
2026-01-04,DRV-000100,2,2,0,1.0000000000000000,3.8833333333333333,71.95,830.08
2026-01-04,DRV-000589,1,1,0,1.0000000000000000,6.866666666666666,58.333333333333336,447.86
2026-01-03,DRV-000900,2,2,0,1.0000000000000000,3.0416666666666665,57.31666666666667,201.28
2026-01-04,DRV-001063,2,2,0,1.0000000000000000,5.225,50.24166666666667,294.12
2026-01-04,DRV-001771,1,0,1,0E-16,6.583333333333333,,0.00
2026-01-04,DRV-002727,1,1,0,1.0000000000000000,2.05,83.65,875.16
2026-01-04,DRV-000962,1,1,0,1.0000000000000000,5.916666666666667,19.95,254.72
2026-01-04,DRV-001056,4,4,0,1.0000000000000000,4.520833333333333,41.40416666666667,2008.17
2026-01-04,DRV-000295,1,1,0,1.0000000000000000,3.283333333333333,54.833333333333336,487.88
2026-01-04,DRV-002145,1,1,0,1.0000000000000000,6.116666666666666,71.61666666666666,343.93
2026-01-04,DRV-002061,1,0,1,0E-16,3.066666666666667,,0.00
2026-01-04,DRV-002343,3,2,1,0.6666666666666667,4.416666666666667,49.09166666666667,804.57
2026-01-04,DRV-002271,1,1,0,1.0000000000000000,5.8,6.166666666666667,341.82
2026-01-04,DRV-001846,3,3,0,1.0000000000000000,4.894444444444445,38.63333333333333,1523.92
2026-01-04,DRV-001287,1,1,0,1.0000000000000000,3.066666666666667,29.316666666666666,384.45
2026-01-04,DRV-001893,1,1,0,1.0000000000000000,2.216666666666667,29.166666666666668,463.39
2026-01-04,DRV-001834,3,2,1,0.6666666666666667,2.4833333333333334,24.858333333333334,861.86
2026-01-04,DRV-002755,1,0,1,0E-16,6.366666666666666,,0.00
2026-01-04,DRV-000261,1,1,0,1.0000000000000000,5.166666666666667,45.36666666666667,224.48
2026-01-04,DRV-002764,1,1,0,1.0000000000000000,6.75,57.65,425.17
2026-01-04,DRV-001209,2,2,0,1.0000000000000000,3.591666666666667,14.316666666666666,620.01
2026-01-04,DRV-001200,1,1,0,1.0000000000000000,3.433333333333333,83.5,1646.71
2026-01-04,DRV-000326,1,1,0,1.0000000000000000,6.333333333333333,33.71666666666667,59.70
2026-01-04,DRV-002599,1,1,0,1.0000000000000000,6.016666666666667,86.66666666666667,232.65
2026-01-04,DRV-001941,1,1,0,1.0000000000000000,3.25,34.95,600.73
2026-01-04,DRV-001147,2,1,1,0.5000000000000000,3.933333333333333,75.86666666666666,154.30
2026-01-04,DRV-001425,1,1,0,1.0000000000000000,2.7,21.15,307.42
2026-01-04,DRV-000383,2,2,0,1.0000000000000000,3.7,45.30833333333333,554.63
2026-01-04,DRV-000368,1,1,0,1.0000000000000000,6.1,89.91666666666667,721.84
2026-01-04,DRV-002411,2,2,0,1.0000000000000000,1.95,78.86666666666666,1068.80
2026-01-04,DRV-002291,1,0,0,0E-16,3.6166666666666667,,0.00
2026-01-04,DRV-002634,2,2,0,1.0000000000000000,1.25,52.358333333333334,537.31
2026-01-04,DRV-000984,3,0,1,0E-16,1.6,,0.00
2026-01-04,DRV-001129,1,1,0,1.0000000000000000,6.116666666666666,62.983333333333334,387.60
2026-01-04,DRV-002638,2,1,0,0.5000000000000000,4.025,85.78333333333333,90.49
2026-01-04,DRV-002593,1,1,0,1.0000000000000000,4.516666666666667,40.15,222.14
2026-01-04,DRV-000114,1,1,0,1.0000000000000000,1.3666666666666667,12.033333333333333,283.49
2026-01-04,DRV-001130,1,1,0,1.0000000000000000,3.9,32.68333333333333,127.97
2026-01-04,DRV-000054,3,3,0,1.0000000000000000,5.644444444444445,82.97777777777779,732.49
2026-01-04,DRV-002086,1,1,0,1.0000000000000000,6.766666666666667,40.78333333333333,976.88
2026-01-04,DRV-000495,2,0,1,0E-16,1.2416666666666667,,0.00
2026-01-04,DRV-001531,1,0,1,0E-16,5.483333333333333,,0.00
2026-01-03,DRV-000238,1,1,0,1.0000000000000000,3.566666666666667,68.68333333333334,575.78
2026-01-04,DRV-000155,1,0,1,0E-16,6.183333333333334,,0.00
2026-01-04,DRV-000272,1,1,0,1.0000000000000000,5.233333333333333,46.25,557.32
2026-01-05,DRV-001637,1,0,1,0E-16,4.166666666666667,,0.00
2026-01-05,DRV-001026,1,1,0,1.0000000000000000,3.6333333333333333,78.63333333333334,1210.92
2026-01-05,DRV-001316,1,1,0,1.0000000000000000,4.416666666666667,86.03333333333333,361.41
2026-01-05,DRV-001405,2,1,1,0.5000000000000000,2.825,29.7,569.56
2026-01-05,DRV-000620,1,0,1,0E-16,6.983333333333333,,0.00
2026-01-05,DRV-000868,3,3,0,1.0000000000000000,4.033333333333333,40.044444444444444,1050.99
2026-01-05,DRV-002474,1,0,0,0E-16,5.933333333333334,,0.00
2026-01-04,DRV-000579,1,0,0,0E-16,1.4,,0.00
2026-01-05,DRV-000189,2,1,0,0.5000000000000000,2.441666666666667,42.25,462.92
2026-01-05,DRV-002297,1,0,0,0E-16,4.3,,0.00
2026-01-05,DRV-000106,1,0,0,0E-16,1.1333333333333333,,0.00
2026-01-05,DRV-000941,1,1,0,1.0000000000000000,3.7333333333333334,19.166666666666668,845.85
2026-01-05,DRV-001149,2,2,0,1.0000000000000000,4.925,64.91666666666667,695.59
2026-01-05,DRV-000909,2,1,1,0.5000000000000000,5.083333333333333,75.71666666666667,207.70
2026-01-05,DRV-000131,3,2,0,0.6666666666666667,1.8944444444444446,28.708333333333332,1161.24
2026-01-05,DRV-002262,1,1,0,1.0000000000000000,4.333333333333333,39.05,318.73
2026-01-05,DRV-001508,2,2,0,1.0000000000000000,1.2083333333333333,43.483333333333334,2202.44
2026-01-05,DRV-001229,1,1,0,1.0000000000000000,2.8333333333333335,88.25,790.43
2026-01-05,DRV-000119,2,2,0,1.0000000000000000,3.0416666666666665,39.458333333333336,412.02
2026-01-05,DRV-001171,1,1,0,1.0000000000000000,2.4833333333333334,31.1,115.33
2026-01-05,DRV-001810,4,3,1,0.7500000000000000,4.566666666666666,25.938888888888886,1428.97
2026-01-05,DRV-000948,1,1,0,1.0000000000000000,1.9,87.46666666666667,129.03
2026-01-05,DRV-001756,3,3,0,1.0000000000000000,4.566666666666666,59.46666666666667,586.81
2026-01-05,DRV-002266,2,2,0,1.0000000000000000,4.316666666666666,32.475,937.01
2026-01-05,DRV-001146,2,2,0,1.0000000000000000,2.95,31.391666666666666,879.97
2026-01-05,DRV-000485,1,1,0,1.0000000000000000,4.216666666666667,38.25,791.97
2026-01-04,DRV-000064,1,1,0,1.0000000000000000,3.3833333333333333,64.46666666666667,472.88
2026-01-04,DRV-001040,1,1,0,1.0000000000000000,4.05,86.83333333333333,1416.20
2026-01-04,DRV-000661,1,0,1,0E-16,4.6,,0.00
2026-01-05,DRV-000246,1,1,0,1.0000000000000000,2.216666666666667,10.4,372.91
2026-01-05,DRV-001305,2,2,0,1.0000000000000000,2.533333333333333,40.69166666666667,1262.24
2026-01-05,DRV-000404,2,2,0,1.0000000000000000,5.091666666666667,69.84166666666667,1228.79
2026-01-05,DRV-002323,1,1,0,1.0000000000000000,2.183333333333333,42.483333333333334,306.68
2026-01-05,DRV-001138,2,1,0,0.5000000000000000,3.2416666666666667,82.53333333333333,701.63
2026-01-05,DRV-002276,2,2,0,1.0000000000000000,4.141666666666667,40.38333333333333,255.29
2026-01-05,DRV-000110,1,1,0,1.0000000000000000,3.716666666666667,20.516666666666666,438.86
2026-01-05,DRV-001504,1,1,0,1.0000000000000000,5.7,13.316666666666666,267.55
2026-01-05,DRV-002064,2,2,0,1.0000000000000000,5.241666666666666,35.35,745.65
2026-01-05,DRV-000550,1,1,0,1.0000000000000000,2.5833333333333335,21.833333333333332,115.60
2026-01-05,DRV-000839,2,2,0,1.0000000000000000,2.308333333333333,50.016666666666666,1295.05
2026-01-04,DRV-002104,1,1,0,1.0000000000000000,1.8166666666666667,39.53333333333333,600.63
2026-01-04,DRV-001878,1,0,0,0E-16,1.6,,0.00
2026-01-05,DRV-001800,1,0,1,0E-16,3.45,,0.00
2026-01-05,DRV-001675,1,1,0,1.0000000000000000,4.733333333333333,42.0,361.42
2026-01-05,DRV-000678,1,1,0,1.0000000000000000,6.833333333333333,15.2,195.03
2026-01-05,DRV-000011,1,1,0,1.0000000000000000,5.466666666666667,79.81666666666666,838.32
2026-01-05,DRV-001662,1,1,0,1.0000000000000000,3.7,16.183333333333334,396.73
2026-01-05,DRV-000329,1,1,0,1.0000000000000000,5.516666666666667,69.91666666666667,415.27
2026-01-04,DRV-002787,2,1,0,0.5000000000000000,1.9666666666666666,85.55,384.89
2026-01-04,DRV-001233,1,1,0,1.0000000000000000,4.966666666666667,42.43333333333333,70.47
2026-01-05,DRV-000813,2,2,0,1.0000000000000000,2.85,76.775,276.10
2026-01-05,DRV-001988,3,2,1,0.6666666666666667,5.577777777777778,31.183333333333334,2309.88
2026-01-05,DRV-001307,1,1,0,1.0000000000000000,5.716666666666667,85.2,304.91
2026-01-05,DRV-001657,1,0,1,0E-16,6.9,,0.00
2026-01-05,DRV-000037,1,1,0,1.0000000000000000,4.2,40.6,100.37
2026-01-05,DRV-001768,2,1,0,0.5000000000000000,3.375,18.516666666666666,471.09
2026-01-05,DRV-001743,1,1,0,1.0000000000000000,3.466666666666667,87.68333333333334,706.42
2026-01-04,DRV-000730,1,0,0,0E-16,5.233333333333333,,0.00
2026-01-05,DRV-000405,1,1,0,1.0000000000000000,3.7,14.25,318.40
2026-01-05,DRV-002506,1,1,0,1.0000000000000000,3.9166666666666665,53.516666666666666,120.09
2026-01-04,DRV-001767,1,1,0,1.0000000000000000,2.7666666666666666,53.666666666666664,58.49
2026-01-06,DRV-000175,1,1,0,1.0000000000000000,0.45,11.483333333333333,667.42
2026-01-06,DRV-001411,3,3,0,1.0000000000000000,5.272222222222222,40.33888888888889,2041.72
2026-01-06,DRV-002467,1,1,0,1.0000000000000000,6.916666666666667,88.85,362.16
2026-01-06,DRV-000328,1,1,0,1.0000000000000000,1.75,8.2,151.75
2026-01-06,DRV-001087,1,0,0,0E-16,4.016666666666667,,0.00
2026-01-05,DRV-000362,1,0,1,0E-16,4.65,,0.00
2026-01-06,DRV-002052,3,2,1,0.6666666666666667,3.2666666666666666,70.725,444.32
2026-01-06,DRV-000543,1,0,1,0E-16,3.4833333333333334,,0.00
2026-01-06,DRV-001128,3,3,0,1.0000000000000000,6.038888888888889,23.45,1758.73
2026-01-06,DRV-001180,2,2,0,1.0000000000000000,5.716666666666667,50.7,640.79
2026-01-06,DRV-000852,1,1,0,1.0000000000000000,6.816666666666666,54.45,111.83
2026-01-06,DRV-001199,2,1,0,0.5000000000000000,3.783333333333333,22.533333333333335,351.46
2026-01-06,DRV-001294,1,0,1,0E-16,1.85,,0.00
2026-01-05,DRV-000083,1,1,0,1.0000000000000000,3.6333333333333333,52.9,669.74
2026-01-06,DRV-001225,1,1,0,1.0000000000000000,3.55,35.53333333333333,476.00
2026-01-06,DRV-000437,1,1,0,1.0000000000000000,3.5833333333333335,78.56666666666666,1183.97
2026-01-06,DRV-001861,1,0,0,0E-16,5.416666666666667,,0.00
2026-01-05,DRV-000737,1,0,1,0E-16,0.9666666666666667,,0.00
2026-01-06,DRV-002347,1,0,0,0E-16,1.1333333333333333,,0.00
2026-01-06,DRV-001200,1,1,0,1.0000000000000000,3.4166666666666665,79.43333333333334,669.07
2026-01-06,DRV-001597,1,0,1,0E-16,3.3333333333333335,,0.00
2026-01-06,DRV-000928,2,2,0,1.0000000000000000,2.45,47.325,218.93
2026-01-06,DRV-000040,3,2,0,0.6666666666666667,4.511111111111111,23.85,472.12
2026-01-06,DRV-002103,1,1,0,1.0000000000000000,2.8333333333333335,40.9,1047.35
2026-01-06,DRV-000597,2,1,0,0.5000000000000000,0.7583333333333333,87.11666666666666,272.49
2026-01-06,DRV-001821,2,1,0,0.5000000000000000,2.925,20.583333333333332,202.64
2026-01-06,DRV-002332,2,2,0,1.0000000000000000,2.875,59.46666666666667,953.43
2026-01-06,DRV-000730,1,0,1,0E-16,0.35,,0.00
2026-01-06,DRV-001557,1,0,1,0E-16,5.516666666666667,,0.00
2026-01-06,DRV-002025,1,0,0,0E-16,0.7166666666666667,,0.00
2026-01-05,DRV-002635,1,1,0,1.0000000000000000,1.5333333333333334,37.0,1234.32
2026-01-05,DRV-002757,2,2,0,1.0000000000000000,2.6333333333333333,41.225,778.36
2026-01-06,DRV-000028,3,3,0,1.0000000000000000,2.538888888888889,31.55,775.05
2026-01-06,DRV-000676,1,1,0,1.0000000000000000,2.2,74.58333333333333,224.86
2026-01-06,DRV-002306,1,0,0,0E-16,4.583333333333333,,0.00
2026-01-06,DRV-000493,1,1,0,1.0000000000000000,1.5833333333333333,26.7,317.23
2026-01-06,DRV-000936,1,0,0,0E-16,6.633333333333334,,0.00
2026-01-06,DRV-002628,2,2,0,1.0000000000000000,1.7833333333333334,46.975,573.45
2026-01-06,DRV-001133,1,0,0,0E-16,5.116666666666666,,0.00
2026-01-06,DRV-000690,2,1,1,0.5000000000000000,4.3,81.2,525.03
2026-01-06,DRV-001386,2,1,0,0.5000000000000000,4.458333333333333,11.166666666666666,699.08
2026-01-06,DRV-000571,1,1,0,1.0000000000000000,1.55,15.966666666666667,585.10
2026-01-05,DRV-000915,1,0,0,0E-16,5.35,,0.00
2026-01-06,DRV-002095,2,2,0,1.0000000000000000,6.316666666666666,35.35,1131.74
2026-01-06,DRV-000076,1,1,0,1.0000000000000000,3.1666666666666665,25.983333333333334,110.06
2026-01-05,DRV-001483,1,1,0,1.0000000000000000,4.033333333333333,40.2,181.13
2026-01-06,DRV-002769,2,2,0,1.0000000000000000,4.375,47.641666666666666,427.41
2026-01-06,DRV-000805,1,1,0,1.0000000000000000,6.466666666666667,73.81666666666666,403.23
2026-01-05,DRV-001037,1,1,0,1.0000000000000000,5.216666666666667,33.3,544.62
2026-01-06,DRV-001069,2,1,1,0.5000000000000000,2.4,60.75,1188.74
2026-01-06,DRV-001897,1,1,0,1.0000000000000000,4.85,65.21666666666667,772.40
2026-01-06,DRV-001283,1,1,0,1.0000000000000000,3.7,75.61666666666666,626.35
2026-01-06,DRV-000562,1,1,0,1.0000000000000000,6.15,12.616666666666667,76.84
2026-01-06,DRV-000081,1,0,0,0E-16,4.016666666666667,,0.00
2026-01-05,DRV-000206,1,1,0,1.0000000000000000,4.366666666666666,61.85,457.19
2026-01-06,DRV-001130,1,0,0,0E-16,1.2166666666666666,,0.00
2026-01-05,DRV-001958,1,0,0,0E-16,3.316666666666667,,0.00
2026-01-06,DRV-001670,1,1,0,1.0000000000000000,1.9,29.983333333333334,437.86
2026-01-06,DRV-002686,1,1,0,1.0000000000000000,4.583333333333333,65.56666666666666,137.82
2026-01-06,DRV-002683,1,0,1,0E-16,3.55,,0.00
2026-01-07,DRV-000112,3,3,0,1.0000000000000000,4.3,39.477777777777774,1243.64
2026-01-07,DRV-000158,2,1,0,0.5000000000000000,2.7583333333333333,86.56666666666666,219.11
2026-01-07,DRV-000193,1,1,0,1.0000000000000000,2.816666666666667,60.5,1152.83
2026-01-07,DRV-000765,1,1,0,1.0000000000000000,3.8833333333333333,7.533333333333333,305.10
2026-01-07,DRV-001391,2,2,0,1.0000000000000000,3.25,59.18333333333333,749.08
2026-01-07,DRV-000697,2,1,0,0.5000000000000000,5.866666666666666,57.38333333333333,515.77
2026-01-06,DRV-002522,1,1,0,1.0000000000000000,0.9,55.71666666666667,801.56
2026-01-07,DRV-001041,2,2,0,1.0000000000000000,4.333333333333333,21.541666666666668,331.54
2026-01-07,DRV-002303,1,0,1,0E-16,4.816666666666666,,0.00
2026-01-06,DRV-000827,1,1,0,1.0000000000000000,5.283333333333333,48.25,377.99
2026-01-07,DRV-000104,3,1,1,0.3333333333333333,3.838888888888889,69.51666666666667,932.17
2026-01-07,DRV-000375,2,2,0,1.0000000000000000,4.166666666666667,61.666666666666664,1933.96
2026-01-07,DRV-002344,4,3,1,0.7500000000000000,2.6416666666666666,19.57777777777778,524.83
2026-01-07,DRV-000588,1,1,0,1.0000000000000000,5.433333333333334,57.03333333333333,340.71
2026-01-07,DRV-001842,2,2,0,1.0000000000000000,4.308333333333334,67.96666666666667,391.44
2026-01-07,DRV-001156,2,1,1,0.5000000000000000,3.433333333333333,56.03333333333333,490.10
2026-01-06,DRV-002177,1,1,0,1.0000000000000000,5.7,29.6,246.37
2026-01-07,DRV-000799,1,1,0,1.0000000000000000,2.6333333333333333,88.75,250.46
2026-01-07,DRV-000713,1,1,0,1.0000000000000000,1.65,77.68333333333334,192.23
2026-01-07,DRV-001341,2,2,0,1.0000000000000000,5.691666666666666,27.533333333333335,789.08
2026-01-07,DRV-000338,1,1,0,1.0000000000000000,2.5166666666666666,28.55,195.38
2026-01-07,DRV-001219,2,2,0,1.0000000000000000,5.666666666666667,55.11666666666667,1394.55
2026-01-07,DRV-001012,1,0,0,0E-16,4.783333333333333,,0.00
2026-01-07,DRV-000198,2,2,0,1.0000000000000000,3.441666666666667,50.05833333333333,703.33
2026-01-07,DRV-000646,2,2,0,1.0000000000000000,4.491666666666666,28.933333333333334,1117.82
2026-01-06,DRV-002485,1,1,0,1.0000000000000000,1.8,30.55,556.31
2026-01-07,DRV-002633,1,0,0,0E-16,5.316666666666666,,0.00
2026-01-07,DRV-001886,1,1,0,1.0000000000000000,2.8,14.866666666666667,565.74
2026-01-07,DRV-002244,2,2,0,1.0000000000000000,4.25,29.183333333333334,363.83
2026-01-07,DRV-001138,1,1,0,1.0000000000000000,4.166666666666667,7.283333333333333,538.72
2026-01-06,DRV-001061,1,1,0,1.0000000000000000,3.3666666666666667,85.08333333333333,152.96
2026-01-07,DRV-001104,1,1,0,1.0000000000000000,3.5,61.2,351.01
2026-01-07,DRV-001386,1,1,0,1.0000000000000000,2.5166666666666666,86.83333333333333,239.89
2026-01-07,DRV-002692,2,2,0,1.0000000000000000,2.5166666666666666,60.016666666666666,213.34
2026-01-07,DRV-002492,3,3,0,1.0000000000000000,0.9722222222222222,42.77777777777778,1046.48
2026-01-07,DRV-001050,1,1,0,1.0000000000000000,4.033333333333333,83.36666666666666,283.10
2026-01-07,DRV-002429,1,1,0,1.0000000000000000,3.1333333333333333,60.6,717.81
2026-01-07,DRV-002618,2,1,0,0.5000000000000000,2.725,65.18333333333334,406.44
2026-01-07,DRV-002380,1,1,0,1.0000000000000000,3.933333333333333,37.96666666666667,660.52
2026-01-07,DRV-000833,1,1,0,1.0000000000000000,2.95,82.88333333333334,216.28
2026-01-06,DRV-000170,1,1,0,1.0000000000000000,6.033333333333333,49.9,1666.00
2026-01-07,DRV-001582,3,1,0,0.3333333333333333,5.944444444444445,67.33333333333333,278.77
2026-01-07,DRV-001800,1,1,0,1.0000000000000000,6.783333333333333,49.266666666666666,203.74
2026-01-07,DRV-001837,1,0,0,0E-16,0.65,,0.00
2026-01-07,DRV-000535,1,1,0,1.0000000000000000,4.866666666666666,23.95,473.98
2026-01-07,DRV-001182,2,2,0,1.0000000000000000,2.525,39.083333333333336,1814.07
2026-01-07,DRV-001216,2,2,0,1.0000000000000000,4.183333333333334,46.891666666666666,766.01
2026-01-07,DRV-000178,1,1,0,1.0000000000000000,2.183333333333333,59.56666666666667,993.33
2026-01-08,DRV-002067,2,1,1,0.5000000000000000,3.441666666666667,81.7,602.84
2026-01-08,DRV-001120,1,0,1,0E-16,5.516666666666667,,0.00
2026-01-08,DRV-002316,2,1,1,0.5000000000000000,5.0,83.51666666666667,252.39
2026-01-07,DRV-000329,3,3,0,1.0000000000000000,2.9166666666666665,53.11666666666667,1482.58
2026-01-08,DRV-002441,4,3,0,0.7500000000000000,3.595833333333333,44.455555555555556,564.52
2026-01-08,DRV-002746,1,1,0,1.0000000000000000,2.1333333333333333,88.81666666666666,787.78
2026-01-08,DRV-000125,1,0,0,0E-16,2.683333333333333,,0.00
2026-01-08,DRV-001727,1,0,0,0E-16,3.9833333333333334,,0.00
2026-01-08,DRV-000843,3,3,0,1.0000000000000000,4.188888888888889,55.46111111111111,522.25
2026-01-08,DRV-001862,2,2,0,1.0000000000000000,3.7916666666666665,42.81666666666667,790.15
2026-01-08,DRV-000205,2,2,0,1.0000000000000000,1.825,38.958333333333336,2641.48
2026-01-08,DRV-002694,1,0,0,0E-16,3.316666666666667,,0.00
2026-01-08,DRV-002624,2,2,0,1.0000000000000000,2.55,46.68333333333333,1092.56
2026-01-08,DRV-002433,1,1,0,1.0000000000000000,1.25,73.33333333333333,183.63
2026-01-08,DRV-000223,2,1,0,0.5000000000000000,3.7416666666666667,9.983333333333333,528.75
2026-01-08,DRV-000512,2,2,0,1.0000000000000000,5.266666666666667,76.05,1667.00
2026-01-08,DRV-000188,1,1,0,1.0000000000000000,2.35,67.05,1138.50
2026-01-08,DRV-001723,3,2,0,0.6666666666666667,5.7555555555555555,64.15833333333333,522.34
2026-01-08,DRV-002425,2,2,0,1.0000000000000000,0.8583333333333333,79.70833333333333,1140.23
2026-01-08,DRV-002307,2,0,1,0E-16,4.216666666666667,,0.00
2026-01-08,DRV-000201,1,1,0,1.0000000000000000,4.55,59.983333333333334,762.23
2026-01-08,DRV-001021,2,1,0,0.5000000000000000,3.183333333333333,81.28333333333333,154.12
2026-01-08,DRV-001785,1,1,0,1.0000000000000000,1.3166666666666667,65.21666666666667,391.94
2026-01-08,DRV-000244,2,2,0,1.0000000000000000,4.083333333333333,37.24166666666667,940.16
2026-01-08,DRV-001971,2,2,0,1.0000000000000000,4.358333333333333,45.55833333333333,664.15
2026-01-08,DRV-000780,2,1,0,0.5000000000000000,3.2916666666666665,36.06666666666667,659.23
2026-01-08,DRV-000775,1,1,0,1.0000000000000000,3.7,83.28333333333333,421.78
2026-01-07,DRV-000041,1,1,0,1.0000000000000000,0.9333333333333333,37.266666666666666,464.07
2026-01-08,DRV-000106,1,1,0,1.0000000000000000,1.1333333333333333,58.53333333333333,937.47
2026-01-08,DRV-000961,1,1,0,1.0000000000000000,6.966666666666667,59.8,361.88
2026-01-07,DRV-002007,1,1,0,1.0000000000000000,4.066666666666666,73.28333333333333,447.55
2026-01-08,DRV-001493,1,1,0,1.0000000000000000,1.3,40.5,386.65
2026-01-08,DRV-000281,3,2,0,0.6666666666666667,2.9722222222222223,38.516666666666666,935.46
2026-01-08,DRV-002268,1,1,0,1.0000000000000000,4.183333333333334,53.53333333333333,630.03
2026-01-08,DRV-001700,1,1,0,1.0000000000000000,2.2666666666666666,19.75,500.36
2026-01-08,DRV-001559,2,1,0,0.5000000000000000,5.158333333333333,84.43333333333334,267.44
2026-01-08,DRV-000270,3,3,0,1.0000000000000000,5.155555555555555,34.42777777777778,1047.17
2026-01-08,DRV-001462,1,1,0,1.0000000000000000,2.316666666666667,82.2,254.29
2026-01-07,DRV-000895,1,1,0,1.0000000000000000,4.366666666666666,59.983333333333334,493.39
2026-01-08,DRV-001596,2,2,0,1.0000000000000000,4.933333333333334,51.475,1942.22
2026-01-08,DRV-000736,1,1,0,1.0000000000000000,0.7833333333333333,45.25,856.50
2026-01-07,DRV-002139,1,1,0,1.0000000000000000,6.883333333333334,31.466666666666665,893.36
2026-01-07,DRV-000572,1,1,0,1.0000000000000000,0.95,67.51666666666667,220.86
2026-01-08,DRV-002418,1,0,0,0E-16,0.5333333333333333,,0.00
2026-01-08,DRV-002351,2,1,1,0.5000000000000000,4.05,60.05,436.31
2026-01-08,DRV-000799,2,2,0,1.0000000000000000,3.2083333333333335,20.366666666666667,644.68
2026-01-08,DRV-001052,1,0,0,0E-16,4.333333333333333,,0.00
2026-01-08,DRV-001552,1,0,1,0E-16,0.6166666666666667,,0.00
2026-01-08,DRV-001077,1,1,0,1.0000000000000000,2.816666666666667,56.483333333333334,463.14
2026-01-07,DRV-001312,1,1,0,1.0000000000000000,6.466666666666667,75.21666666666667,223.13
2026-01-08,DRV-000809,1,1,0,1.0000000000000000,0.65,18.283333333333335,431.58
2026-01-09,DRV-002626,1,1,0,1.0000000000000000,5.533333333333333,77.88333333333334,687.75
2026-01-08,DRV-000543,1,1,0,1.0000000000000000,3.2,25.133333333333333,201.76
2026-01-09,DRV-002073,1,1,0,1.0000000000000000,6.25,59.68333333333333,348.96
2026-01-09,DRV-002062,1,1,0,1.0000000000000000,3.8666666666666667,18.45,475.45
2026-01-09,DRV-000345,4,4,0,1.0000000000000000,4.316666666666666,36.020833333333336,1537.45
2026-01-09,DRV-002328,1,1,0,1.0000000000000000,2.1666666666666665,65.58333333333333,491.81
2026-01-09,DRV-001570,1,1,0,1.0000000000000000,4.566666666666666,13.35,408.41
2026-01-09,DRV-000207,4,3,1,0.7500000000000000,4.2375,45.13888888888889,1185.35
2026-01-09,DRV-001998,1,1,0,1.0000000000000000,1.35,80.01666666666667,478.92
