operation_date,pickup_zone_id,service_type,surge_band,trip_requests,surge_trip_count,surge_trip_share,completion_rate,cancellation_rate,avg_final_fare_inr
2026-01-09,ZON-091,auto,non_surge,2,0,0E-16,1.0000000000000000,0E-16,334.710000
2026-01-09,ZON-082,mini,surge,4,4,1.0000000000000000,0.2500000000000000,0.7500000000000000,640.170000
2026-01-09,ZON-058,bike_taxi,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,231.440000
2026-01-09,ZON-029,sedan,non_surge,3,0,0E-16,0E-16,0.3333333333333333,
2026-01-09,ZON-092,bike_taxi,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,445.930000
2026-01-09,ZON-086,auto,non_surge,5,0,0E-16,0.8000000000000000,0.2000000000000000,424.740000
2026-01-09,ZON-054,mini,surge,5,5,1.0000000000000000,0.8000000000000000,0.2000000000000000,409.740000
2026-01-09,ZON-109,mini,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,677.660000
2026-01-09,ZON-039,mini,non_surge,5,0,0E-16,0.8000000000000000,0.2000000000000000,432.615000
2026-01-09,ZON-079,auto,non_surge,3,0,0E-16,1.0000000000000000,0E-16,130.460000
2026-01-09,ZON-053,auto,non_surge,4,0,0E-16,0.7500000000000000,0.2500000000000000,423.830000
2026-01-09,ZON-024,auto,surge,5,5,1.0000000000000000,0.6000000000000000,0.2000000000000000,475.936667
2026-01-09,ZON-061,mini,non_surge,3,0,0E-16,0.6666666666666667,0E-16,424.820000
2026-01-09,ZON-003,bike_taxi,non_surge,1,0,0E-16,0E-16,1.0000000000000000,
2026-01-09,ZON-103,sedan,surge,1,1,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-09,ZON-010,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,92.010000
2026-01-09,ZON-007,auto,non_surge,3,0,0E-16,1.0000000000000000,0E-16,204.716667
2026-01-09,ZON-038,auto,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,197.560000
2026-01-09,ZON-017,sedan,non_surge,3,0,0E-16,0.6666666666666667,0.3333333333333333,231.650000
2026-01-09,ZON-060,mini,non_surge,3,0,0E-16,0.3333333333333333,0.3333333333333333,376.830000
2026-01-09,ZON-022,bike_taxi,surge,3,3,1.0000000000000000,0.6666666666666667,0.3333333333333333,356.335000
2026-01-08,ZON-048,auto,non_surge,1,0,0E-16,0E-16,1.0000000000000000,
2026-01-10,ZON-026,sedan,non_surge,3,0,0E-16,0.6666666666666667,0E-16,770.650000
2026-01-10,ZON-113,mini,surge,3,3,1.0000000000000000,0.3333333333333333,0.3333333333333333,1965.770000
2026-01-09,ZON-008,auto,non_surge,2,0,0E-16,0E-16,1.0000000000000000,
2026-01-10,ZON-064,auto,surge,3,3,1.0000000000000000,0.6666666666666667,0E-16,421.500000
2026-01-10,ZON-048,mini,non_surge,2,0,0E-16,1.0000000000000000,0E-16,509.060000
2026-01-10,ZON-090,bike_taxi,surge,4,4,1.0000000000000000,0.7500000000000000,0E-16,289.763333
2026-01-10,ZON-093,auto,non_surge,4,0,0E-16,1.0000000000000000,0E-16,271.035000
2026-01-10,ZON-028,mini,non_surge,6,0,0E-16,0.5000000000000000,0.5000000000000000,485.293333
2026-01-10,ZON-004,auto,non_surge,3,0,0E-16,1.0000000000000000,0E-16,240.863333
2026-01-10,ZON-064,mini,surge,4,4,1.0000000000000000,0.7500000000000000,0.2500000000000000,752.970000
2026-01-10,ZON-042,auto,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,591.400000
2026-01-10,ZON-079,mini,non_surge,7,0,0E-16,0.8571428571428571,0E-16,397.600000
2026-01-10,ZON-118,mini,non_surge,8,0,0E-16,0.2500000000000000,0.5000000000000000,461.210000
2026-01-10,ZON-060,sedan,surge,2,2,1.0000000000000000,0E-16,0.5000000000000000,
2026-01-10,ZON-111,auto,surge,5,5,1.0000000000000000,0.8000000000000000,0E-16,424.102500
2026-01-10,ZON-105,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,430.540000
2026-01-10,ZON-062,auto,surge,4,4,1.0000000000000000,0.5000000000000000,0.5000000000000000,816.515000
2026-01-10,ZON-120,bike_taxi,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,251.490000
2026-01-10,ZON-105,mini,non_surge,2,0,0E-16,1.0000000000000000,0E-16,438.620000
2026-01-10,ZON-002,mini,non_surge,4,0,0E-16,0.5000000000000000,0.5000000000000000,383.185000
2026-01-10,ZON-008,mini,non_surge,3,0,0E-16,0.3333333333333333,0.3333333333333333,276.110000
2026-01-10,ZON-106,mini,non_surge,3,0,0E-16,1.0000000000000000,0E-16,342.183333
2026-01-10,ZON-005,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,725.000000
2026-01-10,ZON-087,auto,surge,2,2,1.0000000000000000,0.5000000000000000,0E-16,386.320000
2026-01-10,ZON-046,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,318.800000
2026-01-10,ZON-070,mini,surge,3,3,1.0000000000000000,0.3333333333333333,0E-16,101.020000
2026-01-10,ZON-022,bike_taxi,non_surge,3,0,0E-16,0.6666666666666667,0E-16,167.300000
2026-01-10,ZON-053,auto,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,258.200000
2026-01-10,ZON-045,sedan,surge,1,1,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-10,ZON-028,mini,surge,3,3,1.0000000000000000,0.6666666666666667,0.3333333333333333,834.450000
2026-01-10,ZON-076,mini,non_surge,2,0,0E-16,0.5000000000000000,0E-16,354.370000
2026-01-11,ZON-007,bike_taxi,non_surge,3,0,0E-16,0.6666666666666667,0.3333333333333333,99.525000
2026-01-11,ZON-047,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,389.290000
2026-01-11,ZON-006,sedan,surge,5,5,1.0000000000000000,0.6000000000000000,0.4000000000000000,516.013333
2026-01-11,ZON-093,bike_taxi,non_surge,3,0,0E-16,0E-16,1.0000000000000000,
2026-01-11,ZON-109,auto,surge,6,6,1.0000000000000000,0.5000000000000000,0.5000000000000000,501.053333
2026-01-11,ZON-008,auto,non_surge,1,0,0E-16,1.0000000000000000,0E-16,377.400000
2026-01-10,ZON-041,auto,surge,1,1,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-11,ZON-078,auto,surge,4,4,1.0000000000000000,0.5000000000000000,0.2500000000000000,628.380000
2026-01-11,ZON-032,mini,non_surge,3,0,0E-16,0.3333333333333333,0.3333333333333333,546.000000
2026-01-11,ZON-050,bike_taxi,surge,4,4,1.0000000000000000,0.2500000000000000,0.5000000000000000,133.230000
2026-01-10,ZON-082,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,1093.965000
2026-01-11,ZON-103,sedan,surge,5,5,1.0000000000000000,0.8000000000000000,0E-16,646.242500
2026-01-11,ZON-044,mini,non_surge,8,0,0E-16,0.8750000000000000,0.1250000000000000,214.997143
2026-01-11,ZON-072,mini,non_surge,3,0,0E-16,0.6666666666666667,0.3333333333333333,186.335000
2026-01-11,ZON-082,bike_taxi,non_surge,3,0,0E-16,0.3333333333333333,0.3333333333333333,319.760000
2026-01-11,ZON-007,auto,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,804.980000
2026-01-11,ZON-002,sedan,non_surge,3,0,0E-16,0.6666666666666667,0E-16,135.890000
2026-01-10,ZON-054,bike_taxi,surge,2,2,1.0000000000000000,0.5000000000000000,0E-16,534.860000
2026-01-11,ZON-063,auto,non_surge,2,0,0E-16,1.0000000000000000,0E-16,351.625000
2026-01-11,ZON-005,mini,surge,3,3,1.0000000000000000,0.6666666666666667,0E-16,604.095000
2026-01-11,ZON-107,auto,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,148.800000
2026-01-11,ZON-062,auto,non_surge,2,0,0E-16,1.0000000000000000,0E-16,363.525000
2026-01-11,ZON-004,bike_taxi,non_surge,4,0,0E-16,0.7500000000000000,0.2500000000000000,158.750000
2026-01-11,ZON-029,auto,non_surge,4,0,0E-16,0.2500000000000000,0.5000000000000000,111.380000
2026-01-11,ZON-013,bike_taxi,non_surge,1,0,0E-16,1.0000000000000000,0E-16,156.900000
2026-01-11,ZON-055,auto,non_surge,2,0,0E-16,0E-16,1.0000000000000000,
2026-01-11,ZON-118,sedan,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,742.780000
2026-01-11,ZON-057,mini,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,1254.680000
2026-01-11,ZON-019,bike_taxi,surge,1,1,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-11,ZON-101,auto,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,450.223333
2026-01-10,ZON-108,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,62.770000
2026-01-11,ZON-029,bike_taxi,non_surge,3,0,0E-16,1.0000000000000000,0E-16,219.673333
2026-01-10,ZON-113,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,379.730000
2026-01-12,ZON-058,auto,non_surge,3,0,0E-16,0.3333333333333333,0.6666666666666667,288.120000
2026-01-12,ZON-060,mini,surge,4,4,1.0000000000000000,1.0000000000000000,0E-16,639.642500
2026-01-12,ZON-103,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,584.770000
2026-01-12,ZON-071,mini,non_surge,3,0,0E-16,0.3333333333333333,0.6666666666666667,184.740000
2026-01-12,ZON-070,auto,non_surge,3,0,0E-16,0.6666666666666667,0E-16,179.585000
2026-01-12,ZON-061,mini,surge,6,6,1.0000000000000000,1.0000000000000000,0E-16,633.820000
2026-01-12,ZON-031,auto,non_surge,3,0,0E-16,0.6666666666666667,0.3333333333333333,323.745000
2026-01-12,ZON-077,bike_taxi,non_surge,4,0,0E-16,1.0000000000000000,0E-16,165.112500
2026-01-12,ZON-039,auto,surge,5,5,1.0000000000000000,0.2000000000000000,0.8000000000000000,487.910000
2026-01-12,ZON-083,auto,surge,3,3,1.0000000000000000,0.6666666666666667,0E-16,293.415000
2026-01-12,ZON-114,auto,non_surge,3,0,0E-16,0.6666666666666667,0E-16,443.005000
2026-01-12,ZON-101,auto,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,524.226667
2026-01-12,ZON-111,mini,surge,4,4,1.0000000000000000,0.5000000000000000,0.2500000000000000,312.250000
2026-01-12,ZON-106,auto,surge,3,3,1.0000000000000000,0.3333333333333333,0.6666666666666667,658.410000
2026-01-12,ZON-028,auto,surge,6,6,1.0000000000000000,0.8333333333333333,0.1666666666666667,518.150000
2026-01-12,ZON-094,bike_taxi,non_surge,3,0,0E-16,0E-16,0.6666666666666667,
2026-01-12,ZON-034,bike_taxi,surge,2,2,1.0000000000000000,0E-16,0.5000000000000000,
2026-01-12,ZON-084,sedan,surge,4,4,1.0000000000000000,1.0000000000000000,0E-16,916.900000
2026-01-12,ZON-095,bike_taxi,non_surge,5,0,0E-16,0.6000000000000000,0.4000000000000000,244.703333
2026-01-12,ZON-099,auto,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,774.390000
2026-01-12,ZON-081,mini,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,818.380000
2026-01-12,ZON-101,bike_taxi,non_surge,4,0,0E-16,0.5000000000000000,0.2500000000000000,130.930000
2026-01-12,ZON-054,auto,surge,5,5,1.0000000000000000,0.8000000000000000,0E-16,651.850000
2026-01-12,ZON-098,mini,non_surge,3,0,0E-16,0.3333333333333333,0.3333333333333333,128.710000
2026-01-12,ZON-078,mini,non_surge,2,0,0E-16,1.0000000000000000,0E-16,316.860000
2026-01-12,ZON-106,sedan,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,356.830000
2026-01-12,ZON-104,sedan,non_surge,2,0,0E-16,1.0000000000000000,0E-16,459.525000
2026-01-12,ZON-050,sedan,non_surge,2,0,0E-16,1.0000000000000000,0E-16,542.230000
2026-01-12,ZON-070,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,276.790000
2026-01-12,ZON-114,sedan,non_surge,2,0,0E-16,0E-16,1.0000000000000000,
2026-01-12,ZON-082,bike_taxi,non_surge,2,0,0E-16,1.0000000000000000,0E-16,302.250000
2026-01-12,ZON-085,bike_taxi,non_surge,4,0,0E-16,0.5000000000000000,0.2500000000000000,253.685000
2026-01-12,ZON-067,mini,non_surge,3,0,0E-16,0.6666666666666667,0E-16,243.570000
2026-01-12,ZON-008,auto,non_surge,3,0,0E-16,1.0000000000000000,0E-16,325.040000
2026-01-12,ZON-022,bike_taxi,non_surge,2,0,0E-16,0E-16,0.5000000000000000,
2026-01-12,ZON-113,mini,surge,3,3,1.0000000000000000,0E-16,0.6666666666666667,
2026-01-12,ZON-036,sedan,surge,3,3,1.0000000000000000,0E-16,0.3333333333333333,
2026-01-12,ZON-051,bike_taxi,non_surge,2,0,0E-16,0.5000000000000000,0E-16,274.740000
2026-01-12,ZON-014,auto,non_surge,4,0,0E-16,0.7500000000000000,0E-16,283.056667
2026-01-12,ZON-048,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,164.500000
2026-01-12,ZON-102,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,410.960000
2026-01-12,ZON-109,sedan,surge,4,4,1.0000000000000000,1.0000000000000000,0E-16,452.560000
2026-01-13,ZON-092,auto,surge,4,4,1.0000000000000000,0.7500000000000000,0.2500000000000000,319.023333
2026-01-13,ZON-033,bike_taxi,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,212.803333
2026-01-13,ZON-071,mini,surge,6,6,1.0000000000000000,0.6666666666666667,0.1666666666666667,478.112500
2026-01-13,ZON-046,bike_taxi,surge,5,5,1.0000000000000000,0.4000000000000000,0.6000000000000000,189.360000
2026-01-13,ZON-028,sedan,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,784.296667
2026-01-13,ZON-044,auto,surge,8,8,1.0000000000000000,0.3750000000000000,0.2500000000000000,411.503333
2026-01-13,ZON-053,mini,non_surge,3,0,0E-16,1.0000000000000000,0E-16,303.820000
2026-01-13,ZON-061,bike_taxi,surge,4,4,1.0000000000000000,0.2500000000000000,0.7500000000000000,189.840000
2026-01-13,ZON-088,bike_taxi,non_surge,1,0,0E-16,1.0000000000000000,0E-16,118.360000
2026-01-13,ZON-058,bike_taxi,surge,6,6,1.0000000000000000,0.5000000000000000,0.3333333333333333,396.980000
2026-01-13,ZON-046,sedan,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,854.330000
2026-01-13,ZON-083,sedan,surge,2,2,1.0000000000000000,0E-16,0.5000000000000000,
2026-01-13,ZON-074,auto,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,414.826667
2026-01-13,ZON-059,auto,surge,5,5,1.0000000000000000,0.4000000000000000,0.6000000000000000,512.180000
2026-01-13,ZON-078,sedan,non_surge,3,0,0E-16,0.3333333333333333,0.3333333333333333,584.150000
2026-01-13,ZON-067,bike_taxi,non_surge,2,0,0E-16,1.0000000000000000,0E-16,198.845000
2026-01-12,ZON-030,bike_taxi,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,100.480000
2026-01-13,ZON-092,mini,surge,4,4,1.0000000000000000,0.5000000000000000,0.5000000000000000,395.835000
2026-01-13,ZON-100,bike_taxi,non_surge,1,0,0E-16,0E-16,1.0000000000000000,
2026-01-13,ZON-023,sedan,non_surge,4,0,0E-16,0.2500000000000000,0.5000000000000000,535.950000
2026-01-13,ZON-074,mini,surge,5,5,1.0000000000000000,0.6000000000000000,0.2000000000000000,636.296667
2026-01-13,ZON-028,auto,non_surge,5,0,0E-16,0.6000000000000000,0.4000000000000000,383.133333
2026-01-13,ZON-041,mini,surge,3,3,1.0000000000000000,0.3333333333333333,0.6666666666666667,140.300000
2026-01-13,ZON-028,mini,surge,1,1,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-13,ZON-002,bike_taxi,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,512.785000
2026-01-13,ZON-037,bike_taxi,non_surge,1,0,0E-16,0E-16,1.0000000000000000,
2026-01-13,ZON-062,sedan,non_surge,3,0,0E-16,1.0000000000000000,0E-16,324.463333
2026-01-13,ZON-086,auto,surge,3,3,1.0000000000000000,0E-16,0.3333333333333333,
2026-01-13,ZON-012,sedan,surge,4,4,1.0000000000000000,0.7500000000000000,0.2500000000000000,238.920000
2026-01-13,ZON-075,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,515.690000
2026-01-13,ZON-008,mini,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,822.770000
2026-01-13,ZON-031,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,358.800000
2026-01-13,ZON-116,sedan,surge,1,1,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-12,ZON-098,auto,non_surge,2,0,0E-16,0.5000000000000000,0E-16,502.810000
2026-01-13,ZON-069,bike_taxi,non_surge,1,0,0E-16,1.0000000000000000,0E-16,202.510000
2026-01-13,ZON-065,auto,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,379.500000
2026-01-12,ZON-029,auto,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,283.760000
2026-01-13,ZON-112,bike_taxi,non_surge,1,0,0E-16,1.0000000000000000,0E-16,235.590000
2026-01-13,ZON-019,auto,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,520.440000
2026-01-13,ZON-061,bike_taxi,non_surge,1,0,0E-16,1.0000000000000000,0E-16,69.180000
2026-01-14,ZON-099,mini,surge,5,5,1.0000000000000000,0.6000000000000000,0.4000000000000000,362.580000
2026-01-14,ZON-095,bike_taxi,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,103.610000
2026-01-14,ZON-116,mini,surge,6,6,1.0000000000000000,0.5000000000000000,0.1666666666666667,793.206667
2026-01-14,ZON-054,sedan,non_surge,3,0,0E-16,0.3333333333333333,0.6666666666666667,1054.470000
2026-01-14,ZON-033,mini,surge,4,4,1.0000000000000000,1.0000000000000000,0E-16,990.330000
2026-01-14,ZON-031,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,736.140000
2026-01-14,ZON-064,mini,surge,4,4,1.0000000000000000,0.7500000000000000,0E-16,764.340000
2026-01-14,ZON-038,auto,non_surge,5,0,0E-16,0.4000000000000000,0.4000000000000000,373.880000
2026-01-14,ZON-015,mini,non_surge,2,0,0E-16,1.0000000000000000,0E-16,365.515000
2026-01-14,ZON-114,auto,surge,5,5,1.0000000000000000,0.8000000000000000,0E-16,491.772500
2026-01-14,ZON-003,sedan,non_surge,4,0,0E-16,0.5000000000000000,0.2500000000000000,467.940000
2026-01-14,ZON-114,auto,non_surge,3,0,0E-16,0.6666666666666667,0.3333333333333333,350.540000
2026-01-14,ZON-007,mini,surge,5,5,1.0000000000000000,0.4000000000000000,0.2000000000000000,427.140000
2026-01-14,ZON-031,mini,non_surge,5,0,0E-16,0.6000000000000000,0.4000000000000000,269.306667
2026-01-14,ZON-053,sedan,surge,3,3,1.0000000000000000,0.3333333333333333,0.6666666666666667,1024.440000
2026-01-14,ZON-032,mini,surge,4,4,1.0000000000000000,0.7500000000000000,0.2500000000000000,801.910000
2026-01-14,ZON-026,auto,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,703.550000
2026-01-14,ZON-086,sedan,surge,3,3,1.0000000000000000,0.3333333333333333,0.3333333333333333,493.970000
2026-01-14,ZON-109,sedan,non_surge,4,0,0E-16,0.7500000000000000,0.2500000000000000,619.203333
2026-01-14,ZON-012,bike_taxi,surge,2,2,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-14,ZON-067,auto,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,245.345000
2026-01-14,ZON-119,auto,surge,7,7,1.0000000000000000,0.7142857142857143,0.2857142857142857,668.284000
2026-01-14,ZON-024,auto,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,880.120000
2026-01-14,ZON-005,bike_taxi,surge,1,1,1.0000000000000000,0E-16,0E-16,
2026-01-14,ZON-076,sedan,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,886.750000
2026-01-14,ZON-047,sedan,surge,4,4,1.0000000000000000,0.2500000000000000,0E-16,461.130000
2026-01-14,ZON-116,auto,surge,5,5,1.0000000000000000,0.4000000000000000,0.4000000000000000,347.870000
2026-01-14,ZON-001,mini,surge,6,6,1.0000000000000000,1.0000000000000000,0E-16,702.643333
2026-01-14,ZON-024,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,902.945000
2026-01-14,ZON-037,mini,non_surge,5,0,0E-16,0.4000000000000000,0.6000000000000000,255.655000
2026-01-14,ZON-116,auto,non_surge,4,0,0E-16,1.0000000000000000,0E-16,356.600000
2026-01-14,ZON-097,sedan,non_surge,4,0,0E-16,1.0000000000000000,0E-16,658.385000
2026-01-14,ZON-016,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,741.095000
2026-01-14,ZON-021,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,384.570000
2026-01-14,ZON-018,bike_taxi,non_surge,3,0,0E-16,0.3333333333333333,0.6666666666666667,80.120000
2026-01-14,ZON-020,auto,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,513.720000
2026-01-14,ZON-074,mini,surge,5,5,1.0000000000000000,0.6000000000000000,0.2000000000000000,631.610000
2026-01-14,ZON-074,sedan,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,1158.450000
2026-01-13,ZON-009,bike_taxi,non_surge,1,0,0E-16,0E-16,0E-16,
2026-01-14,ZON-038,bike_taxi,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,304.090000
2026-01-14,ZON-053,auto,surge,1,1,1.0000000000000000,1.0000000000000000,0E-16,251.890000
2026-01-14,ZON-007,mini,non_surge,2,0,0E-16,1.0000000000000000,0E-16,467.435000
2026-01-14,ZON-092,bike_taxi,surge,1,1,1.0000000000000000,0E-16,0E-16,
2026-01-14,ZON-112,bike_taxi,non_surge,3,0,0E-16,1.0000000000000000,0E-16,159.066667
2026-01-14,ZON-085,mini,non_surge,7,0,0E-16,0.7142857142857143,0E-16,413.678000
2026-01-01,ZON-052,auto,non_surge,3,0,0E-16,0E-16,0.6666666666666667,
2026-01-01,ZON-031,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,457.770000
2026-01-01,ZON-084,bike_taxi,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,360.675000
2026-01-01,ZON-004,bike_taxi,surge,4,4,1.0000000000000000,0.5000000000000000,0E-16,574.800000
2026-01-01,ZON-001,mini,surge,3,3,1.0000000000000000,0.6666666666666667,0.3333333333333333,673.590000
2026-01-01,ZON-080,auto,surge,4,4,1.0000000000000000,0.2500000000000000,0.7500000000000000,722.790000
2026-01-01,ZON-094,auto,surge,7,7,1.0000000000000000,0.2857142857142857,0.4285714285714286,479.505000
2026-01-01,ZON-046,mini,non_surge,10,0,0E-16,0.6000000000000000,0.2000000000000000,550.591667
2026-01-01,ZON-117,bike_taxi,non_surge,2,0,0E-16,0.5000000000000000,0E-16,131.600000
2026-01-01,ZON-059,mini,surge,4,4,1.0000000000000000,1.0000000000000000,0E-16,718.332500
2026-01-01,ZON-110,sedan,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,756.210000
2026-01-01,ZON-070,sedan,non_surge,3,0,0E-16,0.6666666666666667,0.3333333333333333,580.965000
2026-01-01,ZON-104,mini,surge,3,3,1.0000000000000000,0.6666666666666667,0.3333333333333333,228.395000
2026-01-01,ZON-082,bike_taxi,non_surge,1,0,0E-16,1.0000000000000000,0E-16,221.250000
2026-01-01,ZON-119,mini,surge,6,6,1.0000000000000000,0.6666666666666667,0.1666666666666667,645.195000
2026-01-01,ZON-039,mini,surge,3,3,1.0000000000000000,0.6666666666666667,0E-16,516.195000
2026-01-01,ZON-079,mini,surge,5,5,1.0000000000000000,0.2000000000000000,0.4000000000000000,408.480000
2026-01-01,ZON-060,sedan,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,1852.110000
2026-01-01,ZON-045,sedan,surge,1,1,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-01,ZON-024,bike_taxi,surge,2,2,1.0000000000000000,0.5000000000000000,0E-16,343.890000
2026-01-01,ZON-088,bike_taxi,surge,4,4,1.0000000000000000,0.2500000000000000,0.2500000000000000,323.220000
2026-01-01,ZON-034,auto,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,478.223333
2026-01-01,ZON-092,auto,non_surge,1,0,0E-16,0E-16,0E-16,
2026-01-01,ZON-120,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,238.920000
2026-01-01,ZON-086,mini,surge,7,7,1.0000000000000000,0.7142857142857143,0.2857142857142857,583.954000
2026-01-01,ZON-087,mini,non_surge,2,0,0E-16,0.5000000000000000,0.5000000000000000,250.240000
2026-01-01,ZON-095,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,637.470000
2026-01-01,ZON-079,mini,non_surge,1,0,0E-16,1.0000000000000000,0E-16,437.190000
2026-01-01,ZON-004,sedan,non_surge,1,0,0E-16,1.0000000000000000,0E-16,391.930000
2026-01-01,ZON-088,auto,non_surge,2,0,0E-16,1.0000000000000000,0E-16,473.325000
2026-01-02,ZON-080,bike_taxi,surge,4,4,1.0000000000000000,1.0000000000000000,0E-16,339.342500
2026-01-02,ZON-036,mini,non_surge,4,0,0E-16,0.7500000000000000,0.2500000000000000,367.650000
2026-01-02,ZON-071,sedan,surge,5,5,1.0000000000000000,0.6000000000000000,0.4000000000000000,655.890000
2026-01-02,ZON-025,sedan,surge,4,4,1.0000000000000000,0.5000000000000000,0.2500000000000000,216.990000
2026-01-02,ZON-033,auto,non_surge,4,0,0E-16,0.5000000000000000,0.2500000000000000,361.550000
2026-01-02,ZON-073,auto,surge,3,3,1.0000000000000000,0E-16,1.0000000000000000,
2026-01-02,ZON-037,auto,non_surge,6,0,0E-16,0.3333333333333333,0.5000000000000000,498.940000
2026-01-02,ZON-102,auto,non_surge,3,0,0E-16,0.3333333333333333,0.3333333333333333,360.530000
2026-01-02,ZON-055,auto,surge,7,7,1.0000000000000000,0.5714285714285714,0.2857142857142857,285.030000
2026-01-02,ZON-017,bike_taxi,non_surge,1,0,0E-16,1.0000000000000000,0E-16,234.810000
2026-01-02,ZON-118,sedan,surge,2,2,1.0000000000000000,0E-16,0.5000000000000000,
2026-01-02,ZON-095,bike_taxi,surge,3,3,1.0000000000000000,0.6666666666666667,0.3333333333333333,293.135000
2026-01-02,ZON-081,sedan,non_surge,3,0,0E-16,0.6666666666666667,0.3333333333333333,800.255000
2026-01-02,ZON-077,sedan,surge,6,6,1.0000000000000000,0.5000000000000000,0.3333333333333333,729.386667
2026-01-02,ZON-012,bike_taxi,surge,2,2,1.0000000000000000,0.5000000000000000,0.5000000000000000,136.980000
2026-01-02,ZON-106,mini,surge,5,5,1.0000000000000000,0.6000000000000000,0.2000000000000000,934.960000
2026-01-02,ZON-097,bike_taxi,surge,3,3,1.0000000000000000,0.6666666666666667,0.3333333333333333,332.510000
2026-01-02,ZON-119,auto,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,317.483333
2026-01-02,ZON-015,auto,non_surge,2,0,0E-16,1.0000000000000000,0E-16,170.945000
2026-01-02,ZON-117,mini,surge,2,2,1.0000000000000000,1.0000000000000000,0E-16,784.985000
2026-01-02,ZON-101,mini,surge,3,3,1.0000000000000000,1.0000000000000000,0E-16,838.166667
2026-01-02,ZON-046,mini,non_surge,2,0,0E-16,1.0000000000000000,0E-16,352.570000
2026-01-02,ZON-085,sedan,surge,5,5,1.0000000000000000,0.6000000000000000,0.4000000000000000,532.850000
